Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
6165000,,Shiokaze,1330,1400,K,,Japan,156,North Korea,,,Japan,EiBi
6165000,,Shiokaze,1600,1630,J,,Japan,156,North Korea,,,Japan,EiBi
6165000,,Shiokaze,1600,1700,E,,Japan,We,North Korea,,,Japan,EiBi
6165000,,Shiokaze,1600,1700,J,,Japan,Su,North Korea,,,Japan,EiBi
6165000,,Shiokaze,1600,1700,K,,Japan,"Tu,Th",North Korea,,,Japan,EiBi
6165000,,Shiokaze,1630,1700,K,,Japan,156,North Korea,,,Japan,EiBi
6165000,,Voice of Turkey,0300,0400,E,,Turkey,,Middle East,,,Turkey,EiBi
6165000,AM,Turkish Radio-TV Corp,0300,0400,English,Emirler,Turkey,1234567,,250,150,Turkey,HFCC
6165000,AM,Nippon Hoso Kyokai,0430,0450,Russian,Nauen,Germany,1234567,,125,85,Germany,HFCC
6165000,AM,China National Radio,0900,1605,Chinese,Beijing,China,1234567,,100,163,China,HFCC
6165000,AM,Japan International Communications,1300,1500,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,Japan International Communications,1500,1505,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,Japan International Communications,1555,1600,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,Japan International Communications,1600,1700,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,China Radio International,1600,1700,Turkish,Urumqi,China,1234567,,500,270,China,HFCC
6165000,AM,China Radio International,1700,1800,English,Beijing,China,1234567,,500,288,China,HFCC
6165000,AM,Japan International Communications,1950,2050,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,China National Radio,2155,0100,Chinese,Beijing,China,1234567,,100,163,China,HFCC
6170000,AM,Scandinav.Weekend R.,0000,1200,Finnish/English,Virrat,Finland,7,,0.1,ND,SWR a23 1st each month,Aoki
6170000,AM,Scandinav.Weekend R.,1200,1600,Finnish/English,Virrat,Finland,7,,0.1,ND,SWR a23 1st each month,Aoki
6170000,AM,Scandinav.Weekend R.,2000,2400,Finnish/English,Virrat,Finland,6,,0.1,ND,SWR a23 1st each month,Aoki
6170000,,Scandinavian Weekend R.,0000,1800,FI,,Finland,1.Sa,Europe,,,Finland,EiBi
6170000,,Scandinavian Weekend R.,0000,1900,FI,,Finland,1.Sa,Europe,,,Finland,EiBi
6170000,,Scandinavian Weekend R.,1800,2100,FI,,Finland,1.Sa,Europe,,,Finland,EiBi
6170000,,Scandinavian Weekend R.,2100,2400,FI,,Finland,1.Fr,Europe,,,Finland,EiBi
6170000,,Scandinavian Weekend R.,2200,2400,FI,,Finland,1.Fr,Europe,,,Finland,EiBi
6170000,,Shiokaze,1950,2050,J,,Japan,,North Korea,,,Japan,EiBi
6170000,,Voice of Korea,1000,1100,E,,North Korea,,Latin America,,,North Korea,EiBi
6170000,,Voice of Korea,1100,1200,F,,North Korea,,Latin America,,,North Korea,EiBi
6170000,,Voice of Korea KCBS,1200,1250,K,,North Korea,,Latin America,,,North Korea,EiBi
6170000,,Voice of Korea,1300,1400,K,,North Korea,,Europe,,,North Korea,EiBi
6170000,,Voice of Korea,1400,1600,R,,North Korea,,Europe,,,North Korea,EiBi
6170000,,Voice of Korea,1600,1700,D,,North Korea,,Europe,,,North Korea,EiBi
6170000,,Voice of Korea,1700,1800,R,,North Korea,,Europe,,,North Korea,EiBi
6170000,,Voice of Korea,1800,1900,D,,North Korea,,Europe,,,North Korea,EiBi
6170000,,Voice of Korea,1900,2000,D,,North Korea,,Europe,,,North Korea,EiBi
6170000,,Voice of Korea KCBS,2000,2050,K,,North Korea,,Europe,,,North Korea,EiBi
6170000,AM,Radio New Zealand,1300,1645,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
6170000,AM,Radio New Zealand,1300,1645,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
6170000,AM,Radio Delta International,1800,2100,Dutch,Elburg,Netherlands,1234567,,5,0,Netherlands,HFCC
6170000,AM,Korean Broadcasting System,2100,2200,Korean,Kimjae,Korea (Rep. of),1234567,,250,285,Korea (Rep. of),HFCC
6170000,AM,Korean Broadcasting System,2200,0100,Korean,Kimjae,Korea (Rep. of),1234567,,250,285,Korea (Rep. of),HFCC
6175000,AM,CHINA RADIO INTERNATIONAL,1600,1800,English,Nanning 954,China,1234567,,100,200,CRI a26,Aoki
6175000,AM,Trans World Radio,1420,1435,Tso,Manzini,Swaziland,1,,50,3,TWR a26,Aoki
6175000,AM,Trans World Radio,1435,1450,Portuguese,Manzini,Swaziland,1,,50,3,TWR a26,Aoki
6175000,,China Radio Int.,1600,1700,E,,China,,South East Asia,,,China,EiBi
6175000,,China Radio Int.,1700,1800,E,,China,,South East Asia,,,China,EiBi
6175000,,Trans World Radio,1420,1435,SGA,,Swaziland,Su,Mozambique,,,Swaziland,EiBi
6175000,,Trans World Radio,1435,1450,P,,Swaziland,Su,Mozambique,,,Swaziland,EiBi
6175000,AM,Radio Russia,1300,1700,Russian,Armavir,Russia,1234567,,100,188,Russia,HFCC
6175000,AM,Trans World Radio,1420,1450,Tsonga,Manzini,Swaziland,1,,50,3,Swaziland,HFCC
6175000,AM,China Radio International,1600,1700,English,Nanning,China,1234567,,100,200,China,HFCC
6175000,AM,China Radio International,1700,1800,English,Nanning,China,1234567,,100,200,China,HFCC
6175000,AM,Japan International Communications,1950,2050,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6180000,AM,Global Talk America,0500,0530,Hausa,Ascension,Ascension Island,234567,,125,65,GTA ENC a26,Aoki
6180000,AM,CHINA RADIO INTERNATIONAL,0200,0500,Russian,Kashi-Saibagh 2022,TKS,1234567,,100,ND,CRI a26,Aoki
6180000,AM,CHINA RADIO INTERNATIONAL,2300,0200,English,Kashi-Saibagh 2022,TKS,1234567,,100,173,CRI a26,Aoki
6180000,AM,CNR 1 Jamming,1000,1600,Chinese,Fujiang,China,1234567,,150,358,CNR1 Jam.a26,Aoki
6180000,AM,Deutscher Wetterdiens,0600,0630,German,Pinneberg,Germany,1234567,,10,ND,DWD/FNA a26//5905,Aoki
6180000,AM,Deutscher Wetterdiens,1200,1230,German,Pinneberg,Germany,1234567,,10,ND,DWD/FNA a26,Aoki
6180000,AM,Deutscher Wetterdiens,1600,1630,German,Pinneberg,Germany,1234567,,10,ND,DWD/FNA a26,Aoki
6180000,AM,Deutscher Wetterdiens,2000,2030,German,Pinneberg,Germany,1234567,,10,ND,DWD/FNA a26,Aoki
6180000,AM,R.TAIWAN INT.,1000,1600,Chinese,Tamsui District,Taiwan,1234567,,300,325,CBSC/SM a26,Aoki
6180000,AM,RN da Amazonia,0730,0200,Portuguese,Brasilia DF,Brasil,1234567,,250,344,ZYE365,Aoki
6180000,,Rádio Nacional Amazônia,0150,0155,E,,Brasil,Tu-Sa,Brasil,,,Brasil,EiBi
6180000,,Rádio Nacional Amazônia,0155,0200,S,,Brasil,Tu-Sa,Brasil,,,Brasil,EiBi
6180000,,Rádio Nacional Amazônia,0625,0207,P,,Brasil,,Brasil,,,Brasil,EiBi
6180000,,Rádio Nacional Amazônia,0750,0755,E,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
6180000,,Rádio Nacional Amazônia,0755,0800,S,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
6180000,,Rádio Nacional Amazônia,1020,1025,E,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
6180000,,Rádio Nacional Amazônia,1025,1030,S,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
6180000,,China National Radio 17,1200,1500,KZ,,China,,China,,,China,EiBi
6180000,,China National Radio 17,1220,1232,"E,R",,China,SaSu,China,,,China,EiBi
6180000,,China Radio Int.,0000,0100,E,,China,,South Asia,,,China,EiBi
6180000,,China Radio Int.,0100,0200,E,,China,,South Asia,,,China,EiBi
6180000,,China Radio Int.,0200,0300,R,,China,,Central Asia,,,China,EiBi
6180000,,China Radio Int.,0300,0400,R,,China,,Central Asia,,,China,EiBi
6180000,,China Radio Int.,0400,0500,R,,China,,Central Asia,,,China,EiBi
6180000,,China Radio Int.,2300,2400,E,,China,,South Asia,,,China,EiBi
6180000,,CNR1 Jammer/Firedrake,1000,1600,M,,China,,Far East,,,China,EiBi
6180000,,DWD Pinneberg,0600,0630,D,,Germany,,Europe,,,Germany,EiBi
6180000,,DWD Pinneberg,1200,1230,D,,Germany,,Europe,,,Germany,EiBi
6180000,,DWD Pinneberg,1600,1630,D,,Germany,,Europe,,,Germany,EiBi
6180000,,DWD Pinneberg,2000,2030,D,,Germany,,Europe,,,Germany,EiBi
6180000,,Radio Taiwan Int.,1000,1100,M,,Taiwan,,China,,,Taiwan,EiBi
6180000,,Radio Taiwan Int.,1100,1200,M,,Taiwan,,China,,,Taiwan,EiBi
6180000,,Radio Taiwan Int.,1200,1300,M,,Taiwan,,China,,,Taiwan,EiBi
6180000,,Radio Taiwan Int.,1300,1400,M,,Taiwan,,China,,,Taiwan,EiBi
6180000,,Radio Taiwan Int.,1400,1500,M,,Taiwan,,China,,,Taiwan,EiBi
6180000,,Radio Taiwan Int.,1500,1600,M,,Taiwan,,China,,,Taiwan,EiBi
6180000,,Global Talk America,0500,0530,HA,,Ascension Island relay,Mo-Sa,West Africa,,,USA,EiBi
6180000,AM,China Radio International,0000,0100,English,Kashi,China,1234567,,100,173,China,HFCC
6180000,AM,China Radio International,0100,0200,English,Kashi,China,1234567,,100,173,China,HFCC
6180000,AM,China Radio International,0200,0300,Russian,Kashi,China,1234567,,100,0,China,HFCC
6180000,AM,China Radio International,0300,0400,Russian,Kashi,China,1234567,,100,0,China,HFCC
6180000,AM,China Radio International,0400,0500,Russian,Kashi,China,1234567,,100,0,China,HFCC
6180000,AM,Encompass Digital Media Services,0500,0529,Hausa,Ascension,United Kingdom,234567,,125,65,United Kingdom,HFCC
6180000,AM,Deutscher Wetterdienst,0600,0630,German,Pinneberg,Germany,1234567,,10,0,Germany,HFCC
6180000,AM,China National Radio,1000,1600,Chinese,Fuzhou,China,1234567,,150,358,China,HFCC
6180000,AM,Deutscher Wetterdienst,1200,1230,German,Pinneberg,Germany,1234567,,10,0,Germany,HFCC
6180000,AM,Deutscher Wetterdienst,1600,1630,German,Pinneberg,Germany,1234567,,10,0,Germany,HFCC
6180000,AM,Abu Dhabi Media Company,1700,1730,Somali,Dhabayya,United Arab Emirates,1234567,,250,215,United Arab Emirates,HFCC
6180000,AM,Abu Dhabi Media Company,1730,1800,Somali,Dhabayya,United Arab Emirates,1234567,,250,215,United Arab Emirates,HFCC
6180000,AM,Deutscher Wetterdienst,2000,2030,German,Pinneberg,Germany,1234567,,10,0,Germany,HFCC
6180000,AM,China Radio International,2300,2400,English,Kashi,China,1234567,,100,173,China,HFCC
6185000,AM,BIBLE VOICE BCN,1800,1830,Russian,Nauen,Germany,1,,100,73,BVBN a26 MBR,Aoki
6185000,AM,BIBLE VOICE BCN,1830,1900,Udmurt,Nauen,Germany,1,,100,73,BVBN a26 MBR,Aoki
6185000,AM,China Huayi Bc.Corp.,0915,1600,Chinese/Amoy,Chengdu,China,1234567,,15,ND,CHBC a22,Aoki
6185000,AM,Radio Piepzender,0700,1400,Dutch,Zwolle,The Netherlands,17,,0.2,ND,PIE a23 alt.,Aoki
6185000,AM,XEPPM R.Educacion,2100,1000,Spanish,Mexico City,Mexico,1234567,,1,ND,XEPPM,Aoki
6185000,,China Huayi BC,0943,1200,M,,China,,Taiwan,,,China,EiBi
6185000,,Shiokaze,1950,2050,J,,Japan,,North Korea,,,Japan,EiBi
6185000,,Voice of Korea,1000,1100,E,,North Korea,,South East Asia,,,North Korea,EiBi
6185000,,Voice of Korea,1100,1200,F,,North Korea,,South East Asia,,,North Korea,EiBi
6185000,,Voice of Korea KCBS,1200,1250,K,,North Korea,,South East Asia,,,North Korea,EiBi
6185000,,Voice of Korea,1300,1400,M,,North Korea,,South East Asia,,,North Korea,EiBi
6185000,,Voice of Korea KCBS,1400,1450,K,,North Korea,,South East Asia,,,North Korea,EiBi
6185000,,Radio Educación,2200,1200,S,,Mexico,,Central Americas,,,Mexico,EiBi
6185000,AM,Japan International Communications,1000,1200,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6185000,AM,Media Broadcast GmbH,1800,1830,Multiple languages,Nauen,Germany,7,,100,73,Germany,HFCC
6190000,AM,CNR 2-China Business Radio,2055,2400,Chinese,Golmud 916,China,1234567,,100,ND,CNR2=7220 a26,Aoki
6190000,AM,PBS Xinjiang,1210,1800,Mongolian,Urumqi,TKS,1234567,,50,ND,XJBS a26,Aoki
6190000,AM,PBS Xinjiang,2315,2330,Mongolian,Urumqi,TKS,1234567,,50,ND,XJBS a26,Aoki
6190000,AM,PBS Xinjiang (CNR8),2340,0030,Mongolian,Urumqi,TKS,1234567,,50,ND,XJBS a26,Aoki
6190000,AM,PBS Xinjiang,0030,0330,Mongolian,Urumqi,TKS,1234567,,50,ND,XJBS=9510 a26,Aoki
6190000,,CNR 2 China Business R.,2055,2400,M,,China,,China,,,China,EiBi
6190000,,PBS Xinjiang,1200,1800,MO,,China,,China,,,China,EiBi
6190000,,PBS Xinjiang,2300,0330,MO,,China,,China,,,China,EiBi
6190000,,PBS Xinjiang,2315,0330,MO,,China,,China,,,China,EiBi
6190000,AM,China National Radio,0000,0330,Mongolian,Urumqi,China,1234567,,50,0,China,HFCC
6190000,AM,China National Radio,1230,1800,Mongolian,Urumqi,China,1234567,,50,0,China,HFCC
6190000,AM,Nippon Hoso Kyokai,1400,1500,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6190000,AM,Radio Delta International,1600,2055,Dutch,Elburg,Netherlands,1234567,,5,0,Netherlands,HFCC
6190000,AM,China National Radio,2055,2400,Chinese,Geermu,China,1234567,,100,0,China,HFCC
6195000,AM,BBC,0030,0100,Dari,Al Seela,Oman,1234567,,250,35,BBC a26,Aoki
6195000,AM,BBC,0100,0130,Pashto,Al Seela,Oman,1234567,,250,35,BBC a26,Aoki
6195000,AM,BBC,0130,0200,Dari,Al Seela,Oman,1234567,,250,35,BBC a26,Aoki
6195000,,Radio SE-TA2 DIGITAL,0900,1000,D,,Germany,7Apr,Europe,,,Germany,EiBi
6195000,,Radio SE-TA2 DIGITAL,0900,1500,D,,Germany,,Europe,,,Germany,EiBi
6195000,,Radio SE-TA2 DIGITAL,0900,1400,D,,Germany,irr,Europe,,,Germany,EiBi
6195000,,BBC,0030,0100,DR,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
6195000,,BBC,0100,0130,PS,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
6195000,,BBC,0130,0200,DR,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
6195000,AM,BBC Worldservice,0030,0100,Dari,A'Seela,Oman,1234567,,250,35,Oman,HFCC
6195000,AM,BBC Worldservice,0100,0130,Pushto,A'Seela,Oman,1234567,,250,35,Oman,HFCC
6195000,AM,BBC Worldservice,0130,0200,Dari,A'Seela,Oman,1234567,,250,35,Oman,HFCC
6195000,AM,SE-TA 2 (Germany),0900,1400,German,Waldheim,Germany,1234567,,2,0,Germany,HFCC
6200000,AM,PBS Xizang,2050,2300,Tibetan,Lhasa-Baiding 602,TIB,124567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,2100,2300,Tibetan,Lhasa-Baiding 602,TIB,3,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,2300,2400,Tibetan,Lhasa-Baiding 602,TIB,1234567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,0000,0700,Tibetan,Lhasa-Baiding 602,TIB,1234567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,0700,0800,English,Lhasa-Baiding 602,TIB,124567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,0800,1000,Tibetan,Lhasa-Baiding 602,TIB,124567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,1000,1600,Tibetan,Lhasa-Baiding 602,TIB,1234567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang,1600,1700,English,Lhasa-Baiding 602,TIB,1234567,,100,85,CTB a26,Aoki
6200000,AM,PBS Xizang (CNR11),1700,1805,Tibetan,Lhasa-Baiding 602,TIB,1234567,,100,85,CTB a26,Aoki
6200000,AM,VOICE OF JINLING,1230,1500,Chinese,Nanjing,China,1234567,,100,159,JSBC b25,Aoki
6200000,,"Radio Âncora, Bahia",0000,2400,P,,Brasil,irr,Brasil,,,Brasil,EiBi
6200000,,Xizang RTV,0200,0700,TB,,China,,China,,,China,EiBi
6200000,,Xizang RTV,0700,0800,E,,China,We-Mo,China,,,China,EiBi
6200000,,Xizang RTV,0800,1000,TB,,China,We-Mo,China,,,China,EiBi
6200000,,Xizang RTV,1000,1600,TB,,China,,China,,,China,EiBi
6200000,,Xizang RTV,1600,1700,E,,China,,China,,,China,EiBi
6200000,,Xizang RTV,1700,1805,TB,,China,,China,,,China,EiBi
6200000,,Xizang RTV,2050,0200,TB,,China,,China,,,China,EiBi
6200000,,Voice of Jinling,1241,1241,C,,China,,Taiwan,,,China,EiBi
6200000,,Voice of Jinling,1242,1505,C,,China,,Taiwan,,,China,EiBi
6200000,AM,China National Radio,1300,1500,Chinese,Nanjing,China,1234567,,100,159,China,HFCC
6200000,AM,China National Radio,2050,1805,Tibetan,Lhasa,China,1234567,,100,85,China,HFCC
6205000,AM,Laser Hot Hits,0000,2400,English,,Ireland,1234567,,0.2,,LIBN,Aoki
6210000,AM,Pirate Radio,0000,2400,Dutch,,,1234567,,0.1,ND,,Aoki
6215000,AM,SOH Xi Wang Zhi Sheng,0000,2359,Chinese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
6215000,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,0115,0200,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,0235,0300,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,1315,1400,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,1435,1500,E,,Canada,,North Americas,,,Canada,EiBi
6218600,,VFF Iqaluit Radio,1705,1745,E,,Canada,,North Americas,,,Canada,EiBi
6224000,,ZLM Taupo Maritime R.,0003,0040,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,0133,0210,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,0303,0340,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,0533,0610,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,0803,0840,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,0903,0940,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,1333,1418,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,1503,1540,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,1733,1810,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,2003,2040,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,2103,2145,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6224000,,ZLM Taupo Maritime R.,2303,2340,E,,New Zealand,,Oceania,,,New Zealand,EiBi
6230000,AM,SOH Xi Wang Zhi Sheng,0000,2359,Chinese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
6230000,AM,SOH Xi Wang Zhi Sheng,1500,1600,Cantonese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
6230000,,VMW Wiluna WA,1000,2300,E,,Australia,,Australia,,,Australia,EiBi
6230000,,CNR1 Jammer/Firedrake,0000,2400,M,,China,,China,,,China,EiBi
6230000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,1500,1600,CA,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6230000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6251000,AM,Slot Machine,0000,2400,QPSK 1500bd,Ichihara,Japan,1234567,,,,QPSK,Aoki
6252000,,S11a Polish Spy Numbers,0915,0925,R,,Poland,"Mo,Fr",,,,Poland,EiBi
6265000,,Rádio Tury,0000,2400,P,,Brasil,irr,Brasil,,,Brasil,EiBi
6268000,,VFF Iqaluit Radio,0000,2400,Teletype,,Canada,,North Americas,,,Canada,EiBi
6280000,AM,SOH Xi Wang Zhi Sheng,0000,2359,Chinese/Cantonese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
6280000,AM,Laser Hot Hits,1200,2400,English,,Ireland,1234567,,0.2,,LIBN Jan.24,Aoki
6280000,,CNR1 Jammer/Firedrake,0000,2400,M,,China,,China,,,China,EiBi
6280000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,1700,2000,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2000,2100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6280000,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6295000,AM,ReflectionsEurope,1400,2230,English,Donegal,Ireland,1,,0.2,ND,//12255,Aoki
6305000,AM,Radio Alice,0000,2400,English,,The Netherlands,1234567,,,,,Aoki
6312000,,VFF Iqaluit Radio,0000,2400,Teletype,,Canada,,North Americas,,,Canada,EiBi
6314000,,NMF NAVTEX Boston MA,0140,0150,,,USA,,Eastern North America,,,USA,EiBi
6315500,,XSV Tianjin Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6316500,,XSV Tianjin Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6321500,,SVO Olimpia Radio,0000,2400,Morse,,Greece,,South Europe,,,Greece,EiBi
6326000,,XSG Shanghai Radio,0000,2400,Teletype,,China,,Far East,,,China,EiBi
6328500,,RBW Murmansk Meteo Fax,0330,0355,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,1030,1055,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,1330,1355,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,1445,1510,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6328500,,RBW Murmansk Meteo Fax,2000,2025,,,Russian Federation,,North Europe,,,Russian Federation,EiBi
6340000,AM,SOH Xi Wang Zhi Sheng,2110,1730,Chinese/Cantonese,Miaoli,Taiwan,1234567,,0.1,ND,SOH a26,Aoki
6340200,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,1600,1700,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2100,2130,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2130,2200,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2200,2300,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340200,,Sound of Hope,2300,2400,M,,Taiwan,,Far East,,,Taiwan,EiBi
6340500,,NMF Fax Boston MA,0230,0505,,,USA,,Eastern North America,,,USA,EiBi
6340500,,NMF Fax Boston MA,0745,1040,,,USA,,Eastern North America,,,USA,EiBi
6340500,,NMF Fax Boston MA,1400,1600,,,USA,,Eastern North America,,,USA,EiBi
6340500,,NMF Fax Boston MA,1720,2251,,,USA,,Eastern North America,,,USA,EiBi
6370000,AM,SOH Xi Wang Zhi Sheng,0000,2359,Chinese,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
